input,target,prediction,pred_length,valid,tanimoto
[NH][C@H]1ON=NN1CC=O,N=C1ON=NN1CC=O,N=C1N=NOC=N1C=O,15,False,
[NH][C@H]1OC(=NO1)NC=N,N=CNC1=NOC(=N)O1,N=C1N=NOC(=N)N1C=O,18,True,0.18421052631578946
[NH][CH]OC1=NN[C@@H](N1)[NH],N=COC1=NNC(=N)N1,N=C1NN=C(C)N1C=N,16,True,0.2571428571428571
[NH][CH]OC1=NO[C@@H](O1)[NH],N=COC1=NOC(=N)O1,N=C1ON=C(O)O1,13,True,0.39285714285714285
NC(=N)c1oncc1N,NC(=N)C1=C(N)C=NO1,NC1=NC(=N)N=CN1C=N,18,True,0.1794871794871795
NC(=N)c1onnc1N,NC(=N)C1=C(N)N=NO1,NC1=NNC(=N)C(N)=N1,18,True,0.17647058823529413
NC(=N)c1nn[nH]c1N,NC(=N)C1=C(N)NN=N1,NC1=NNC(=N)N=C1N,16,True,0.26666666666666666
NC(=N)c1nnoc1N,NC(=N)C1=C(N)ON=N1,NC1=NNC(=N)C(N)=N1,18,True,0.17647058823529413
Nc1noc(c1)C(=N)N,NC(=N)C1=CC(N)=NO1,NC1=NC(N)=C(N)C(=N)O1,21,True,0.17142857142857143
NC(=N)c1cc(no1)O,NC(=N)C1=CC(O)=NO1,NC1=NC(=N)C(O1)=N,17,True,0.14705882352941177
NC(=N)c1cncnn1,NC(=N)C1=CN=CN=N1,NC1=NC(=N)N=CN1C2,17,False,
NC(=N)c1cnncn1,NC(=N)C1=CN=NC=N1,NC1=NC(=N)N=CN1C2,17,False,
NC(=N)c1cnnnn1,NC(=N)C1=CN=NN=N1,NC1=NNC(=N)N=N1,15,True,0.14705882352941177
NC(=N)c1conc1N,NC(=N)C1=CON=C1N,NC1=NC(=N)N=CN1C=N,18,True,0.15
NC(=N)c1conc1O,NC(=N)C1=CON=C1O,NC1=NC(=N)C(O1)=N,17,True,0.14705882352941177
Nc1noc(n1)C(=N)N,NC(=N)C1=NC(N)=NO1,NC1=NC(N)=NC(N)=N1,18,True,0.2608695652173913
NC(=N)c1nc(no1)O,NC(=N)C1=NC(O)=NO1,NC1=NC(=N)C(O)=N1,17,True,0.1875
NC(=N)c1nccnn1,NC(=N)C1=NC=CN=N1,NC1=NC(=N)N=CN1C2,17,False,
NC(=N)c1ncnnn1,NC(=N)C1=NC=NN=N1,NC1=NNC(=N)N=N1,15,True,0.14285714285714285
NC(=N)c1n[nH]c(n1)N,NC(=N)C1=NNC(N)=N1,NC1=NNC(=N)C(N)=N1,18,True,0.3
NC(=N)c1n[nH]c(n1)O,NC(=N)C1=NNC(O)=N1,NC1=NC(N)=NC(N)O1,17,True,0.08333333333333333
NC(=N)c1n[nH]cc1N,NC(=N)C1=NNC=C1N,NC1=NC(=N)N=CN1C2,17,False,
NC(=N)c1n[nH]nc1N,NC(=N)C1=NNN=C1N,NC1=NNC(=N)N=C1N,16,True,0.2962962962962963
NC(=N)c1n[nH]nc1O,NC(=N)C1=NNN=C1O,NC1=NNC(=N)C(N)=N1,18,True,0.22580645161290322
[NH][C@H]1ON=C(O1)C(=N)N,NC(=N)C1=NOC(=N)O1,NC1=NC(=N)N=C(O)O1,18,True,0.24242424242424243
NC(=N)c1noc(=O)o1,NC(=N)C1=NOC(=O)O1,NC1=NC(=N)C(O)=N1,17,True,0.14705882352941177
Nc1onc(c1)C(=N)N,NC(=N)C1=NOC(N)=C1,NC1=NC(N)=C(N)C(=N)O1,21,True,0.17647058823529413
Nc1onc(n1)C(=N)N,NC(=N)C1=NOC(N)=N1,NC1=NC(N)=NC(N)=N1,18,True,0.20833333333333334
NC(=N)c1nocc1N,NC(=N)C1=NOC=C1N,NC1=NC(=N)N=CN1C=N,18,True,0.15
NC(=N)c1nonc1N,NC(=N)C1=NON=C1N,NC1=NNC(=N)C(N)=N1,18,True,0.1875
NC(=N)Cc1nnn[nH]1,NC(=[NH2+])CC1=N[N-]N=N1,NC1=NNC(=N)N=C1N,16,True,0.08108108108108109
NC(=N)n1cn[nH]c1=O,NC(=N)N1C=NNC1=O,NC1=NC(=N)N=C(N)O1,18,True,0.11428571428571428
NC(=N)n1cnoc1=O,NC(=N)N1C=NOC1=O,NC1=NC(=N)N=C(O)O1,18,True,0.15789473684210525
NC(=N)n1nc[nH]c1=O,NC(=N)N1N=CNC1=O,NC1=NC(=N)N=C(N)O1,18,True,0.11428571428571428
NC(=N)n1ncoc1=O,NC(=N)N1N=COC1=O,NC1=NC(=N)N=C(O)O1,18,True,0.15789473684210525
NC(=N)n1nn[nH]c1=O,NC(=N)N1N=NNC1=O,NC1=NNC(=N)N=N1,15,True,0.17142857142857143
NC(=N)N1N=NO[C@@H]1[NH],NC(=N)N1N=NOC1=N,NC1=NNC(=N)N=N1,15,True,0.14285714285714285
NC(=N)n1nnoc1=O,NC(=N)N1N=NOC1=O,NC1=NNC(=N)O1=N,15,False,
[N][N][CH]C(=O)NC(=N)N,NC(=N)NC1=CN=NO1,NC1=NC(=N)N=C(N)O1,18,True,0.14705882352941177
NC(=N)Nc1ncno1,NC(=N)NC1=NC=NO1,NC1=NNC(=N)C(N)=N1,18,True,0.10256410256410256
NC(=N)Nc1n[nH]nn1,NC(=N)NC1=NNN=N1,NC1=NNC(=N)N=NN1,16,True,0.13513513513513514
NC(=N)Nc1nocn1,NC(=N)NC1=NOC=N1,NC1=NNC(=N)C(N)=N1,18,True,0.10256410256410256
NC(=N)Nc1nonn1,NC(=N)NC1=NON=N1,NC1=NNC(=N)N=NN1,16,True,0.10526315789473684
NC(=N)Oc1cnn[nH]1,NC(=[NH2+])OC1=CN=N[N-]1,NC1=NNC(=N)C(N)=N1,18,True,0.075
NC(=N)Oc1cnno1,NC(=N)OC1=CN=NO1,NC1=NC(=N)N=C(O1)O,18,True,0.15789473684210525
NC(=N)Oc1ncn[nH]1,NC(=[NH2+])OC1=NC=N[N-]1,NC1=NNC(=N)C(N)=N1,18,True,0.075
NC(=N)Oc1ncno1,NC(=N)OC1=NC=NO1,NC1=NC(=N)N=C(O1)O,18,True,0.15789473684210525
NC(=N)Oc1n[nH]cn1,NC(=N)OC1=NNC=N1,NC1=NNC(=N)C(N)=N1,18,True,0.2
NC(=N)Oc1n[nH]nn1,NC(=N)OC1=NNN=N1,NC1=NNC(=N)N=N1,15,True,0.25
NC(=N)Oc1nocn1,NC(=N)OC1=NOC=N1,NC1=NC(=N)N=C(O1)O,18,True,0.15789473684210525
NC(=N)Oc1nonn1,NC(=N)OC1=NON=N1,NC1=NNC(=N)O1=N,15,False,
[NH][C@H]1ON=C(O1)C(=O)N,NC(=O)C1=NOC(=N)O1,NC1=NC(=N)OC(=O)O1,18,True,0.24242424242424243
[NH][C@H]1NN=CN1C(=O)N,NC(=O)N1C=NNC1=N,N=C1N=NNC(=N)N1C=O,18,True,0.2702702702702703
NC(=O)N1C=NO[C@H]1[NH],NC(=O)N1C=NOC1=N,N=C1N=NOC(=N)N1C=O,18,True,0.23684210526315788
[NH][C@@H]1NC=NN1C(=O)N,NC(=O)N1N=CNC1=N,N=C1NN=NC(C=O)=N1,17,True,0.1794871794871795
NC(=O)N1N=CO[C@H]1[NH],NC(=O)N1N=COC1=N,N=C1N=NOC(=N)N1C=O,18,True,0.20512820512820512
[NH][C@@H]1NN=NN1C(=O)N,NC(=O)N1N=NNC1=N,NC1=NNC(=N)N=N1,15,True,0.20588235294117646
NC(=O)N1N=NO[C@@H]1[NH],NC(=O)N1N=NOC1=N,N=C1N=NOC(=N)N1,15,True,0.20588235294117646
NC(=N)Nc1ccn[nH]1,NC(N)=[NH+]C1=CC=N[N-]1,NC1=NC(=N)N=CN1C2,17,False,
NC1(CC1)c1cnn[nH]1,[NH3+]C1(CC1)C1=CN=N[N-]1,N=C1NC=C(C1)C(N1)C=N,20,False,
NC1(CC1)c1nnn[nH]1,[NH3+]C1(CC1)C1=N[N-]N=N1,N=C1NN=C(C1)C1C(N1)C=N,22,True,0.06666666666666667
[O][C][C](C(=O)N)N.N#N,NC1=C(N)C(=O)N=NO1,NC1=C(N=NO)N=C1)C#N,19,False,
N[C](C(=O)O)C(=N)[N][N],NC1=C(O)ON=NC1=N,NC1=C(NC(=O)N=NO1,17,False,
OC1=NNC(=C(C1)N)[NH],NC1=CC(O)=NNC1=N,NC1=NC(=N)N=C(O)C1,18,True,0.23529411764705882
[N][N]C1=C[C](NC1=O)N,NC1=CC2=C(N1)ON=N2,N=C1NC2=C1N=C2ON=N2,19,False,
[N][N]C1=C[C](OC1=O)N,NC1=CC2=C(ON=N2)O1,N=C1ON=C2C1C(O2)=N2,19,False,
[N][N]C1=C(N)[CH]NC1=O,NC1=CNC2=C1N=NO2,N=C1N=C2N=C(C=N1)N=O2,21,False,
[N][N]C1=C(N)[CH]OC1=O,NC1=COC2=C1N=NO2,N=C1ON=C2C(O1)C=N2,18,True,0.0975609756097561
[N][N][C]1CC(=NC1=O)N,NC1=NC2=C(C1)N=NO2,N=C1NC2=C1N=C2ON=N2,19,False,
[N][N][C]1N=C(CC1=O)N,NC1=NC2=C(C1)ON=N2,N=C1NC2=C1N=C2ON=N2,19,False,
[N][N][C]1OC(=NC1=O)N,NC1=NC2=C(O1)N=NO2,N=C1NC2=C(ON=N2)N1,18,True,0.20588235294117646
[N][N][C]1N=C(OC1=O)N,NC1=NC2=C(ON=N2)O1,N=C1NC2=C(ON=N2)N1,18,True,0.2
[N][N][C]1C(=NCC1=O)N,NC1=NCC2=C1N=NO2,N=C1NC2=C1N=C2ON=N2,19,False,
[N][N][C]1CN=C(C1=O)N,NC1=NCC2=C1ON=N2,N=C1NC2=C1N=C2ON=N2,19,False,
[NH][C@H]1NC(=NN1C=O)N,NC1=NN(C=O)C(=N)N1,N=C1N=NNC(=N)N1C=O,18,True,0.3142857142857143
[NH][C@H]1OC(=NN1C=O)N,NC1=NN(C=O)C(=N)O1,N=C1N=NOC(=N)N1C=O,18,True,0.3142857142857143
NC1=NNC(=C(C1)N)[NH],NC1=CC(N)=NNC1=N,NC1=NC(N)=C(N)N=C1,18,True,0.2
N[C@@H]1NN=C(C(=N1)N)[NH],NC1=NC(N)=[NH+][N-]C1=N,NC1=NNC(=N)N=C(N)N1,19,True,0.17647058823529413
NC1=NNC(=C(C1)O)[NH],NC1=NNC(=N)C(O)=C1,NC1=NC(=N)N=C(O)C1,18,True,0.23529411764705882
O=CN1[C@@H]([NH])NN=C1N,NC1=NNC(=N)N1C=O,NC1=NNC(=N)N=C1=N,17,False,
[NH]C1=C[C@H](O)NN=C1N,NC1=NNC(O)=CC1=N,N=C1N=C(N1)C=NC(O)=C1,21,False,
O[C@@H]1NN=C(C(=N1)[NH])N,NC1=NNC(O)=NC1=N,NC1=NC(=N)N=C(O)N1,18,True,0.3793103448275862
[N][N]C1C(N)NNC1=O,NC1=NNC2=C1N=NO2,NC1=NC2=NC1N=NO2,16,True,0.1282051282051282
O=CN1[C@@H]([NH])ON=C1N,NC1=NOC(=N)N1C=O,N=C1N=NOC(=N)N1,15,True,0.17142857142857143
[N][N][C]1C(=NOC1=O)N,NC1=NOC2=C1N=NO2,N=C1NC2=C(ON=N2)N1,18,True,0.20588235294117646
[NH3][C@@H]1C=Cc2c1[nH]nn2,[NH3+][C-]1C=CC2=C1NN=N2,N=C1N=C2C3C1C2=C3N1,19,False,
[N][N]C1=CC=C(C1=O)[NH3],[NH3+][C-]1C=CC2=C1ON=N2,N=C1N=C2C=C(O1)C=N2,19,True,0.0975609756097561
N[C@H]1Cn2c1c(O)cn2,[NH3+]C1CN2N=CC([O-])=C12,N=C1NC2=C(C2)O1,15,True,0.05
C1Oc2c([CH]1)[nH]nn2.N,[NH3+]C1COC2=C1N=N[N-]2,NC1=C2N=C(N1)C(N=O2)CN1,23,False,
[N][N][C]1[C@@H](N)COC1=O,NC1COC2=C1N=NO2,N=C1NC2=C(O1)C(N)=NO2,21,True,0.11904761904761904
[NH2]=CN[C]1NN=CC1=O,NC=[NH+]C1=C([O-])C=NN1,N=C1N=C2N=C(N1)C=O2,19,False,
[CH]1NN=C(C1=O)NC=[NH2],NC=[NH+]C1=NNC=C1[O-],N=C1N=C2N=C(N1)C=CO,19,False,
NC=NC1=NO[C@@H](O1)[NH],NC=NC1=NOC(=N)O1,N=C1N=NOC(=N)N1,15,True,0.17142857142857143
[CH2]C#Cc1c[nH]nn1.N,[NH3+]CC#CC1=CN=N[N-]1,N=C1N=CNC2=C1C#C,16,False,
[CH2]C#Cc1nnc[nH]1.N,[NH3+]CC#CC1=NC=N[N-]1,N=C1N=CNC2=C1C#C,16,False,
NC[C@@H](c1nnn[nH]1)[NH3],NC(C[NH3+])C1=N[N-]N=N1,NC1=NNC(=N)C(N)=N1,18,True,0.07692307692307693
NC[C@H](c1nnc[nH]1)O,[NH3+]CC(O)C1=NC=N[N-]1,NC1=C(NC=N1)C(O)=N1,19,False,
NC[C@H](c1nnn[nH]1)O,[NH3+]CC(O)C1=N[N-]N=N1,NC1=NC(=N)N=C(O1)N,18,True,0.05555555555555555
NCc1[nH]nnc1C#N,[NH3+]CC1=C(N=N[N-]1)C#N,N=C1NN=CNN1C#C,14,True,0.0975609756097561
NCc1[nH]nnc1C#C,[NH3+]CC1=C([N-]N=N1)C#C,N=C1N=CNN=C1C#C,15,True,0.15384615384615385
NCc1[nH]nnc1C#N,[NH3+]CC1=C([N-]N=N1)C#N,N=C1NN=CNN1C#C,14,True,0.12195121951219512
NCc1[nH]nc(c1O)N,NC1=NNC(C[NH3+])=C1[O-],NC1=NC(=N)N=C1CNC=O,19,True,0.11627906976744186
C=C1ON=C(C1=O)N.N,NC1=NOC(C[NH3+])=C1[O-],NC1=C(NC([O-])=NC([NH3+])O1,27,False,
NCc1[nH]nc(c1O)O,[NH3+]CC1=C([O-])C(O)=NN1,NC1=C(O)N=CNC1=O,16,True,0.15789473684210525
C=C1ON=C(C1=O)O.N,[NH3+]CC1=C([O-])C(O)=NO1,NC1=C([NH3+])C([O-])=OC(O)O1,28,False,
O=C1ON=C(C1=C)N.N,NC1=NOC([O-])=C1C[NH3+],NC1=C(NC([O-])=NC([NH3+])O1,27,False,
NCc1c(O)noc1O,[NH3+]CC1=C([O-])ON=C1O,NC1=C(O)OC(=N)O1,16,True,0.11428571428571428
NCc1cc(=O)cn[nH]1,[NH3+]CC1=CC(=O)C=N[N-]1,N=C1NC=C(C=N1)C=CO2,19,False,
NCc1cc(=O)nn[nH]1,[NH3+]CC1=CC(=O)N=N[N-]1,NC1=C(N=NC=N1)C(O)=CN1,22,False,
NCc1cnncc1O,[NH3+]CC1=C[N-]N=CC1=O,N=C1N=CNC=C(C=N1)C=C1,21,False,
NCc1cnnnc1O,[NH3+]CC1=C[N-]N=NC1=O,N=C1NN=CN=C(C1)C=N1,19,False,
NCC1NNNC(N1)[NH],[NH3+]CC1=NC(=N)N=N[N-]1,NC1=NNNC(=N)N1C(N)=N,20,True,0.09523809523809523
[NH][C][N]C(=O)CN.N#N,NCC1=NC(=N)N=NO1,NC1=NC(=N)N=NO1,15,True,0.5185185185185185
NCc1nnc([nH]1)C#N,[NH3+]CC1=NC(=N[N-]1)C#N,N=C1NN=C(N1)C#N,15,True,0.16666666666666666
NCc1nncc(=O)[nH]1,[NH3+]CC1=NC(=O)C=N[N-]1,NC1=C(N=NC=N1)C(O)=CN1,22,False,
NCc1nnnc(=O)[nH]1,[NH3+]CC1=NC(=O)N=N[N-]1,NC1=NC(=N)N=C(O1)N,18,True,0.09090909090909091
NCC(=O)N=C=O.N#N,NCC1=NC(=O)N=NO1,NC(=N)NC(=O)N1C#N,17,False,
NCc1[nH]nc(n1)C#C,[NH3+]CC1=N[N-]C(=N1)C#C,N=C1NC(=N1)C#C,14,True,0.18181818181818182
NCc1[nH]nc(n1)C#N,[NH3+]CC1=N[N-]C(=N1)C#N,N=C1NN=C(N1)C#N,15,True,0.16666666666666666
NCc1n[nH]c(c1O)O,[NH3+]CC1=NNC(O)=C1[O-],NC1=C(O)N=CNC1=O,16,True,0.1282051282051282
NC[C]1NN=C[CH]C1=O,[NH3+]CC1=N[N-]C=CC1=O,N=C1N=CC=C2C1O,14,False,
NCc1nncnc1O,[NH3+]CC1=N[N-]C=NC1=O,N=C1NN=CN=C(C1)C=N1,19,False,
NCC1NNNCC1[NH],[NH3+]CC1=N[N-]N=CC1=N,N=C1NNN=CN1C=CN1C,17,False,
NCc1nnncc1O,[NH3+]CC1=N[N-]N=CC1=O,N=C1NN=CN=C(C1)C=N1,19,False,
NC[C@@H]1NN=NN=C1[NH],[NH3+]CC1=N[N-]N=NC1=N,N=C1NN=NNC1=N,13,True,0.13793103448275862
NC[C]1N[N]N=NC1=O,[NH3+]CC1=N[N-]N=NC1=O,N=C1N=NC2=C(N1)N=NO2,20,True,0.07317073170731707
NCc1noc(c1O)N,NC1=C([O-])C(C[NH3+])=NO1,NC1=NC(N=N)C(O1)C=N,19,True,0.11904761904761904
NCc1noc(c1O)O,[NH3+]CC1=NOC(O)=C1[O-],NC1=C(O)OC(=N)O1,16,True,0.14705882352941177
NCCc1oncc1O,[NH3+]CCC1=C([O-])C=NO1,N=C1NC=C(O1)C=CO1,17,False,
NCCc1nn[nH]c1O,[NH3+]CCC1=C([O-])NN=N1,N=C1NN=C(C=N1)C=CO1,19,False,
NCCc1cnoc1O,[NH3+]CCC1=C([O-])ON=C1,N=C1NC=C(O1)C=CO1,17,False,
NCCc1nnoc1O,[NH3+]CCC1=C([O-])ON=N1,N=C1NC=C(O1)C=NO2,17,False,
NCC[C@H]1NN=C(O1)[NH],[NH3+]CCC1=N[N-]C(=N)O1,NC1=CNC(=N)N1C=O,16,True,0.06976744186046512
NCCC(=O)NN=C=O,[NH3+]CCC1=N[N-]C(=O)O1,NC(=N)NC(=O)CC=O,16,True,0.07317073170731707
NCCc1nnc([nH]1)O,[NH3+]CCC1=N[N-]C(O)=N1,NC1=C(NC=N1)C(N)C=N1,20,False,
NCCc1noc(=O)[nH]1,[NH3+]CCC1=NOC([O-])=N1,NC1=C(NC=N1)OC=C2,17,False,
NCCc1nocc1O,[NH3+]CCC1=NOC=C1[O-],N=C1NC=C(O1)C=CO1,17,False,
NCCc1nonc1O,[NH3+]CCC1=NON=C1[O-],N=C1NC=C(O1)C=NO2,17,False,
NCCN=c1ocn[nH]1,[NH3+]CCN=C1[N-]N=CO1,N=C1NN=CNC=C1C2,15,False,
NCCN=c1onn[nH]1,[NH3+]CCN=C1[N-]N=NO1,N=C1NN=CNC2=C1CN=N,18,False,
NCCOc1cnn[nH]1,[NH3+]CCOC1=CN=N[N-]1,N=C1NN=C(C=N1)C=CO1,19,False,
NCCOc1nnc[nH]1,[NH3+]CCOC1=NC=N[N-]1,N=C1NN=C(C=N1)C=CO1,19,False,
O=C[C@H]1C=CC=C1[N][N],O1C=C2C=CC=C2N=N1,C1C2C3N=C1OC=N2,15,False,
[N][N]c1[nH]ccc1C=O,O1C=C2C=CN=C2N=N1,N=C1N=C2C=C1O2=C2,17,False,
[N][N]c1c[nH]cc1C=O,O1C=C2C=NC=C2N=N1,N=C1N=C2C=C1O2=C2,17,False,
[N][N]c1cc[nH]c1C=O,O1C=C2N=CC=C2N=N1,N=C1N=C2C=C1O2=C2,17,False,
[N][N]c1nc[nH]c1C=O,O1C=C2N=CN=C2N=N1,N=C1N=C2C=C(N1)N=N2,19,True,0.07692307692307693
[O][N]c1c[nH]cc1N=[N],O1N=NC2=CN=CC2=N1,N=C1N=C2N=C2O1,14,True,0.09375
[N][N][CH]C1=NC=CC1=O,O1N=NC=C2N=CC=C12,N=C1N=C2C=C1O2,14,True,0.11428571428571428
[N][N][CH]C1=NC=NC1=O,O1N=NC=C2N=CN=C12,N=C1N=C2C=C1ON=N2,17,True,0.10526315789473684
[O][C][CH]C(=O)C#C.N#N,O=C1C=C(ON=N1)C#C,N=C1OC=C(C#N)C1C,16,True,0.09523809523809523
[O][C][CH]C(=O)C#N.N#N,O=C1C=C(ON=N1)C#N,N=C1ON=C(C=O)N=N1,17,True,0.15789473684210525
[N][N][C]1C(=O)C=CC1=O,O=C1C=CC2=C1N=NO2,N=C1OC2=C2=C3C1O2,17,False,
[N][N]C1=C[CH]C(=O)C1=O,O=C1C=CC2=C1ON=N2,N=C1OC=C2=C(O1)C=N2,19,False,
O=C1C=COC1=O.N#N,O=C1C=CON=NC1=O,N=C1ON=C(O1)C=O,15,True,0.1111111111111111
O=C1C=NOC1=O.N#N,O=C1C=NON=NC1=O,N=C1ON=NOC=C1=O,15,False,
[N][N][C]1CC(=O)NC1=O,O=C1CC2=C(N1)ON=N2,N=C1ON=C2C1C(O2)=N2,19,False,
[N][N][C]1C(=O)CCC1=O,O=C1CCC2=C1N=NO2,N=C1OC2=C2C3C1O2,16,False,
O=CN=C=O.N#N.[C]=O,O=C1N=CON=NC1=O,N=C1ON=NC(O)=NO1,16,True,0.08333333333333333
O=C=NC(=O)C#C.N#N,O=C1N=NOC(=N1)C#C,NC(=[NH2+])C#NC([O-])=O)C#N,27,False,
O=C=NC(=O)C#N.N#N,O=C1N=NOC(=N1)C#N,NC(=N)N1=COC#N,14,False,
[O][C][C](C#C)C=O.N#N,O=C1N=NOC=C1C#C,N=C1OC=C(C#N)C1)C,17,False,
O=c1c(ccn[nH]1)C#N,O=C1N=NOC=C1C#N,N=C1N=C(O1)C=NC#C,17,True,0.09523809523809523
[O][C]C(=N[O])C#N.N#N,O=C1N=NON=C1C#N,N=C1N=C(ON=N=N1)C#N,19,False,
O=NN=C=O.N#N.[C]=O,O=C1N=NON=NC1=O,N=C1N=NON=NC(O)=N1,18,True,0.1
[N][N][C]1NC(=O)NC1=O,O=C1NC2=C(N1)N=NO2,N=C1NC2=C(ON=N2)N1,18,True,0.5555555555555556
[N][N][C]1OC(=O)NC1=O,O=C1NC2=C(O1)N=NO2,N=C1ON=C2=C(O1)N=NO2,20,False,
[N][N][C]1NC(=O)OC1=O,O=C1NC2=C(ON=N2)O1,N=C1ON=C2=C(O1)N=NO2,20,False,
[N][N][C]1C(=O)CNC1=O,O=C1NCC2=C1N=NO2,N=C1ON=C2C1C(O2)=N2,19,False,
[N][N][C]1OC(=O)OC1=O,O=C1OC2=C(O1)N=NO2,OC1=C2ON=C(O1)O2,16,True,0.08571428571428572
[N][N][C]1C(=O)COC1=O,O=C1OCC2=C1N=NO2,N=C1OC2=C(O1)C=NO2,18,True,0.10256410256410256
O=C=N[C@@H]1OC1=O.N#N,O=C1ON=NC(=O)N=C1,N=C1ON=NOC=C1=O,15,False,
[O][C][CH]C(=O)C=O.N#N,O=CC1=CC(=O)N=NO1,N=C1OC=C(O)C=NO1,16,True,0.1
[O][C][C](C=O)C=O.N#N,O=CC1=CON=NC1=O,N=C1OC=C(O1)C=NO2,17,False,
O=C=NC(=O)C=O.N#N,O=CC1=NC(=O)N=NO1,NC(=[NH2+])NC([O-])=O)C=O,25,False,
[O][C]C(=N[O])C=O.N#N,O=CC1=NON=NC1=O,N=C1ON=C(O)C=NO1,16,True,0.10526315789473684
N[C@H]1NN=[C]N1.O=C=O,[O-]C(=O)C1=NNC(=[NH2+])N1,N=C1N=NOC=N1C=O,15,False,
[NH2]=CN[C]1NN=CC1=O,[O-]C1=C(NC=[NH2+])NN=C1,N=C1N=C2N=C(N1)C=O2,19,False,
[N][N]C1=C[C](NC1=O)O,OC1=CC2=C(N1)ON=N2,N=C1ON=C2C1C(O2)=N2,19,False,
[NH][C@@H]1NC(=NN1C=O)O,OC1=NN(C=O)C(=N)N1,N=C1N=NOC(=N)N1,15,True,0.17142857142857143
[NH][C@@H]1OC(=NN1C=O)O,OC1=NN(C=O)C(=N)O1,N=C1N=C(O)OC(=N)O1,18,True,0.28125
[NH][C@@H]1N[N]C(=C(N1)[NH])O,OC1=NNC(=N)NC1=N,NC1=NC(=N)N=C(O)N1,18,True,0.25806451612903225
[N][N][C]1[C@@H](O)CCC1=O,OC1CCC2=C1N=NO2,CC1C2C1OC1=N2,13,False,
[N][N][C]1[C@@H](O)CNC1=O,OC1CNC2=C1N=NO2,N=C1NC2=C(O1)C(N)=NO2,21,True,0.11904761904761904
[N][N][C]1[C@@H](O)COC1=O,OC1COC2=C1N=NO2,N=C1OC2=C(O1)N=O2,17,False,
[NH]C1=C[C@@H](C=NN1)CO,OCC1=CC(=N)NN=C1,CN1C=C(N)N=CC1=O,16,True,0.0975609756097561
[O][C][CH]C(=O)CO.N#N,OCC1=CC(=O)N=NO1,[NH3+]CC1=C(O)C([O-])=O,23,False,
OC[C](C=O)[C][O].N#N,OCC1=CON=NC1=O,[O-]C(=O)C1C(=O)N=[NH2+],24,False,
[NH][C][N]C(=O)CO.N#N,OCC1=NC(=N)N=NO1,N=C1N=C(O)N=NO1,15,True,0.36666666666666664
[NH]C1NC(CO)CNN1,OCC1=NC(=N)NN=C1,NC1=NNC(=N)C(C)=N1CO,20,False,
OCC(=O)N=C=O.N#N,OCC1=NC(=O)N=NO1,NC(=[NH2+])NC([O-])=O)C(=O,26,False,
[NH]C1=CCC(=NN1)CO,OCC1=NNC(=N)C=C1,N=C1N=C(C=N1)C=CO,17,True,0.15789473684210525
OCC1CNC(NN1)[NH],OCC1=NNC(=N)N=C1,NC1=NNC(=N)C(C)=N1CO,20,False,
[NH][C@@H]1OC(=NO1)CCO,OCCC1=NOC(=N)O1,N=C1OC(OC=N1)C(O)C=O,20,True,0.13333333333333333
[NH][C@@H]1ON=CN1CCO,OCCN1C=NOC1=N,N=C1NN=C(CO1)C1CO,17,False,
[NH][C@H]1OC=NN1CCO,OCCN1N=COC1=N,N=C1NN=COC1CC1C=O,17,False,
[NH][C@@H]1NN=NN1CCO,OCCN1N=NNC1=N,N=C1NN=NNC1C=N,14,True,0.1282051282051282
[NH][C@H]1ON=NN1CCO,OCCN1N=NOC1=N,N=C1NN=C(O)N1CC1=N,18,False,
[NH][C@H]1OC=C(O1)N(=O)=O,N=C1OC=C(O1)N(=O)=O,N=C1OC(=O)N=C(O)O1,18,True,0.2
[N][N][C](N(=O)=O)C(=O)N,NC1=C(N=NO1)N(=O)=O,NC1=NC(O)=NC(=N)O1,18,True,0.13513513513513514
[NH][C@H]1ON=C(O1)N(=O)=O,N=C1ON=C(O1)N(=O)=O,N=C1ON=N(O)C(=N)O1,18,False,
C[C@@H]1OC=CC(=C1F)[NH],CC1=C(F)C(=N)C=CO1,CC1C2C3C1C([NH3+])C=C([O-])=O,29,False,
CC1=C(F)C(=NCN1)[NH],CC1=C(F)C(=N)N=CN1,NC1=CNC(=N)C(C)=C(F)N1,22,True,0.23684210526315788
FC1=C(C)C(=CCO1)[NH],CC1=C(F)OC=CC1=N,CC1=C(C(F)C=C(=N)O1,19,False,
F[C@@H]1OC=NC(=C1C)[NH],CC1=C(F)OC=NC1=N,CC1=C(F)N=CC(=N)O1,18,True,0.3333333333333333
FC1=C(N)NCN=C1[NH],NC1=C(F)C(=N)N=CN1,NC1=NC(=N)N=CNC1=C,18,True,0.21052631578947367
NC1=C(F)NCC=C1[NH],NC1=C(F)NC=CC1=N,N=C1NC=C(C=N1)C=CN1,19,False,
NC1=C(F)NCN=C1[NH],NC1=C(F)NC=NC1=N,NC1=NC(=N)N=CNC1=C,18,True,0.21052631578947367
NC1=C(F)OCC=C1[NH],NC1=C(F)OC=CC1=N,N=C1N=C(C=O1)C=CC1C=O,21,False,
FC1=C(O)C(=CCN1)[NH],OC1=C(F)NC=CC1=N,NC1=C(C=N)C(F)=C(F)O1,21,True,0.10810810810810811
F[C@H]1NC=CC(=C1F)[NH],FC1=C(F)C(=N)C=CN1,CC1=C(F)N=CNC=C1=N,18,False,
F[C@@H]1OC=CC(=C1F)[NH],FC1=C(F)C(=N)C=CO1,CC1=C(F)C(=N)OC=C1,18,True,0.42857142857142855
